"tid1","tid2","score"
78,10,0.05
79,10,0.05
80,10,0.05
81,10,0.05
82,10,0.05
83,10,0.05
84,10,0.05
85,10,0.05
86,10,0.05
87,10,0.05
88,10,0.05
89,10,0.05
90,10,0.05
91,10,0.05
92,10,0.05
93,10,0.05
94,10,0.05
95,10,0.05
96,10,0.05
97,10,0.05
98,10,0.05
99,10,0.05
100,10,0.05
101,10,0.05
102,10,0.05
103,10,0.05
104,10,0.05
105,10,0.05
106,10,0.05
107,10,0.05
108,10,0.05
109,10,0.05
110,10,0.05
111,10,0.05
112,10,0.05
113,10,0.05
114,10,0.05
115,10,0.05
116,10,0.05
117,10,0.05
118,10,0.05
119,10,0.05
120,10,0.05
121,10,0.05
123,10,0.05
124,10,0.05
125,10,0.05
127,10,0.05
129,10,0.05
130,10,0.05
131,10,0.05
132,10,0.05
133,10,0.05
134,10,0.05
135,10,0.05
136,10,0.05
137,10,0.05
138,10,0.05
139,10,0.05
140,10,0.05
141,10,0.05
142,10,0.05
143,10,0.05
144,10,0.05
147,10,0.05
148,10,0.05
149,10,0.05
150,10,0.05
154,10,0.05
159,10,0.05
160,10,0.05
161,10,0.05
162,10,0.05
163,10,0.05
164,10,0.05
165,10,0.05
166,10,0.05
167,10,0.05
168,10,0.05
169,10,0.05
170,10,0.05
171,10,0.05
172,10,0.05
173,10,0.05
174,10,0.05
175,10,0.05
176,10,0.05
177,10,0.05
178,10,0.05
179,10,0.05
180,10,0.05
181,10,0.05
182,10,0.05
183,10,0.05
184,10,0.05
185,10,0.05
186,10,0.05
187,10,0.05
188,10,0.05
189,10,0.05
190,10,0.05
191,10,0.05
192,10,0.05
193,10,0.05
194,10,0.05
195,10,0.05
196,10,0.05
197,10,0.05
198,10,0.05
199,10,0.05
26,11,0.05
27,11,0.05
28,11,0.05
29,11,0.05
30,11,0.05
31,11,0.05
32,11,0.05
33,11,0.05
34,11,0.05
35,11,0.05
36,11,0.05
37,11,0.05
38,11,0.05
39,11,0.05
40,11,0.05
41,11,0.05
42,11,0.05
43,11,0.05
44,11,0.05
45,11,0.05
46,11,0.05
47,11,0.05
48,11,0.05
49,11,0.05
50,11,0.05
51,11,0.05
52,11,0.05
53,11,0.05
54,11,0.05
55,11,0.05
56,11,0.05
57,11,0.05
58,11,0.05
59,11,0.05
60,11,0.05
61,11,0.05
62,11,0.05
63,11,0.05
64,11,0.05
65,11,0.05
66,11,0.05
67,11,0.05
68,11,0.05
69,11,0.05
70,11,0.05
71,11,0.05
72,11,0.05
73,11,0.05
74,11,0.05
75,11,0.05
76,11,0.05
77,11,0.05
78,11,0.05
79,11,0.05
80,11,0.05
81,11,0.05
82,11,0.05
83,11,0.05
84,11,0.05
85,11,0.05
86,11,0.05
87,11,0.05
88,11,0.05
89,11,0.05
90,11,0.05
91,11,0.05
92,11,0.05
93,11,0.05
94,11,0.05
95,11,0.05
96,11,0.05
97,11,0.05
98,11,0.05
99,11,0.05
100,11,0.05
101,11,0.05
102,11,0.05
103,11,0.05
104,11,0.05
105,11,0.05
106,11,0.05
107,11,0.05
108,11,0.05
109,11,0.05
110,11,0.05
111,11,0.05
112,11,0.05
113,11,0.05
114,11,0.05
115,11,0.05
116,11,0.05
117,11,0.05
118,11,0.05
119,11,0.05
120,11,0.05
121,11,0.05
122,11,0.05
123,11,0.05
126,11,0.05
127,11,0.05
129,11,0.05
130,11,0.05
131,11,0.05
132,11,0.05
133,11,0.05
134,11,0.05
135,11,0.05
136,11,0.05
137,11,0.05
138,11,0.05
139,11,0.05
140,11,0.05
141,11,0.05
142,11,0.05
143,11,0.05
144,11,0.05
145,11,0.05
146,11,0.05
147,11,0.05
148,11,0.05
149,11,0.05
150,11,0.05
151,11,0.05
152,11,0.05
153,11,0.05
154,11,0.05
155,11,0.05
156,11,0.05
157,11,0.05
158,11,0.05
159,11,0.05
160,11,0.05
161,11,0.05
162,11,0.05
163,11,0.05
164,11,0.05
165,11,0.05
166,11,0.05
167,11,0.05
168,11,0.05
169,11,0.05
170,11,0.05
171,11,0.05
172,11,0.05
173,11,0.05
174,11,0.05
175,11,0.05
176,11,0.05
177,11,0.05
178,11,0.05
179,11,0.05
180,11,0.05
181,11,0.05
182,11,0.05
183,11,0.05
184,11,0.05
185,11,0.05
186,11,0.05
187,11,0.05
188,11,0.05
189,11,0.05
190,11,0.05
191,11,0.05
192,11,0.05
193,11,0.05
194,11,0.05
195,11,0.05
196,11,0.05
197,11,0.05
198,11,0.05
199,11,0.05
26,12,0.05
27,12,0.05
28,12,0.05
29,12,0.05
30,12,0.05
31,12,0.05
32,12,0.05
33,12,0.05
34,12,0.05
35,12,0.05
36,12,0.05
37,12,0.05
38,12,0.05
39,12,0.05
40,12,0.05
41,12,0.05
42,12,0.05
43,12,0.05
44,12,0.05
45,12,0.05
46,12,0.05
47,12,0.05
48,12,0.05
49,12,0.05
50,12,0.05
51,12,0.05
52,12,0.05
53,12,0.05
54,12,0.05
55,12,0.05
56,12,0.05
57,12,0.05
58,12,0.05
59,12,0.05
60,12,0.05
61,12,0.05
62,12,0.05
63,12,0.05
64,12,0.05
65,12,0.05
66,12,0.05
67,12,0.05
68,12,0.05
69,12,0.05
70,12,0.05
71,12,0.05
72,12,0.05
73,12,0.05
74,12,0.05
75,12,0.05
76,12,0.05
77,12,0.05
78,12,0.05
79,12,0.05
80,12,0.05
81,12,0.05
82,12,0.05
83,12,0.05
84,12,0.05
85,12,0.05
86,12,0.05
87,12,0.05
88,12,0.05
89,12,0.05
90,12,0.05
91,12,0.05
92,12,0.05
93,12,0.05
94,12,0.05
95,12,0.05
96,12,0.05
97,12,0.05
98,12,0.05
99,12,0.05
100,12,0.05
101,12,0.05
102,12,0.05
103,12,0.05
104,12,0.05
105,12,0.05
106,12,0.05
107,12,0.05
108,12,0.05
109,12,0.05
110,12,0.05
111,12,0.05
112,12,0.05
113,12,0.05
114,12,0.05
115,12,0.05
116,12,0.05
117,12,0.05
118,12,0.05
119,12,0.05
120,12,0.05
123,12,0.05
129,12,0.05
130,12,0.05
131,12,0.05
132,12,0.05
133,12,0.05
134,12,0.05
135,12,0.05
136,12,0.05
137,12,0.05
138,12,0.05
139,12,0.05
140,12,0.05
141,12,0.05
142,12,0.05
143,12,0.05
144,12,0.05
145,12,0.05
146,12,0.05
147,12,0.05
148,12,0.05
149,12,0.05
150,12,0.05
151,12,0.05
152,12,0.05
153,12,0.05
154,12,0.05
155,12,0.05
156,12,0.05
157,12,0.05
158,12,0.05
159,12,0.05
160,12,0.05
161,12,0.05
162,12,0.05
163,12,0.05
164,12,0.05
165,12,0.05
166,12,0.05
167,12,0.05
168,12,0.05
169,12,0.05
170,12,0.05
171,12,0.05
172,12,0.05
173,12,0.05
174,12,0.05
175,12,0.05
176,12,0.05
177,12,0.05
178,12,0.05
179,12,0.05
180,12,0.05
181,12,0.05
182,12,0.05
183,12,0.05
184,12,0.05
185,12,0.05
186,12,0.05
187,12,0.05
188,12,0.05
189,12,0.05
190,12,0.05
191,12,0.05
192,12,0.05
193,12,0.05
194,12,0.05
195,12,0.05
196,12,0.05
197,12,0.05
198,12,0.05
199,12,0.05
26,13,0.05
27,13,0.05
28,13,0.05
29,13,0.05
30,13,0.05
31,13,0.05
32,13,0.05
33,13,0.05
34,13,0.05
35,13,0.05
36,13,0.05
37,13,0.05
38,13,0.05
39,13,0.05
40,13,0.05
41,13,0.05
42,13,0.05
43,13,0.05
44,13,0.05
45,13,0.05
46,13,0.05
47,13,0.05
48,13,0.05
49,13,0.05
50,13,0.05
51,13,0.05
52,13,0.05
53,13,0.05
54,13,0.05
55,13,0.05
56,13,0.05
57,13,0.05
58,13,0.05
59,13,0.05
60,13,0.05
61,13,0.05
62,13,0.05
63,13,0.05
64,13,0.05
65,13,0.05
66,13,0.05
67,13,0.05
68,13,0.05
69,13,0.05
70,13,0.05
71,13,0.05
72,13,0.05
73,13,0.05
74,13,0.05
75,13,0.05
76,13,0.05
77,13,0.05
78,13,0.05
79,13,0.05
80,13,0.05
81,13,0.05
82,13,0.05
83,13,0.05
84,13,0.05
85,13,0.05
86,13,0.05
87,13,0.05
88,13,0.05
89,13,0.05
90,13,0.05
91,13,0.05
92,13,0.05
93,13,0.05
94,13,0.05
95,13,0.05
96,13,0.05
97,13,0.05
98,13,0.05
99,13,0.05
100,13,0.05
101,13,0.05
102,13,0.05
103,13,0.05
104,13,0.05
105,13,0.05
106,13,0.05
107,13,0.05
108,13,0.05
109,13,0.05
110,13,0.05
111,13,0.05
112,13,0.05
113,13,0.05
114,13,0.05
116,13,0.05
117,13,0.05
118,13,0.05
119,13,0.05
120,13,0.05
123,13,0.05
129,13,0.05
130,13,0.05
131,13,0.05
132,13,0.05
133,13,0.05
134,13,0.05
135,13,0.05
136,13,0.05
137,13,0.05
138,13,0.05
139,13,0.05
140,13,0.05
141,13,0.05
142,13,0.05
143,13,0.05
144,13,0.05
145,13,0.05
146,13,0.05
147,13,0.05
148,13,0.05
149,13,0.05
150,13,0.05
151,13,0.05
152,13,0.05
153,13,0.05
154,13,0.05
155,13,0.05
156,13,0.05
157,13,0.05
158,13,0.05
159,13,0.05
160,13,0.05
161,13,0.05
162,13,0.05
163,13,0.05
164,13,0.05
165,13,0.05
166,13,0.05
167,13,0.05
168,13,0.05
169,13,0.05
170,13,0.05
171,13,0.05
172,13,0.05
173,13,0.05
174,13,0.05
175,13,0.05
176,13,0.05
177,13,0.05
178,13,0.05
179,13,0.05
180,13,0.05
181,13,0.05
182,13,0.05
183,13,0.05
184,13,0.05
185,13,0.05
186,13,0.05
187,13,0.05
188,13,0.05
189,13,0.05
190,13,0.05
191,13,0.05
192,13,0.05
193,13,0.05
194,13,0.05
195,13,0.05
196,13,0.05
197,13,0.05
198,13,0.05
199,13,0.05
26,14,0.05
27,14,0.05
28,14,0.05
29,14,0.05
30,14,0.05
31,14,0.05
32,14,0.05
33,14,0.05
34,14,0.05
35,14,0.05
36,14,0.05
37,14,0.05
38,14,0.05
39,14,0.05
40,14,0.05
41,14,0.05
42,14,0.05
43,14,0.05
44,14,0.05
45,14,0.05
46,14,0.05
47,14,0.05
48,14,0.05
49,14,0.05
50,14,0.05
51,14,0.05
52,14,0.05
53,14,0.05
54,14,0.05
55,14,0.05
56,14,0.05
57,14,0.05
58,14,0.05
59,14,0.05
60,14,0.05
61,14,0.05
62,14,0.05
63,14,0.05
64,14,0.05
65,14,0.05
66,14,0.05
67,14,0.05
68,14,0.05
69,14,0.05
70,14,0.05
71,14,0.05
72,14,0.05
73,14,0.05
74,14,0.05
75,14,0.05
76,14,0.05
77,14,0.05
78,14,0.05
79,14,0.05
80,14,0.05
81,14,0.05
82,14,0.05
83,14,0.05
84,14,0.05
85,14,0.05
86,14,0.05
87,14,0.05
88,14,0.05
89,14,0.05
90,14,0.05
91,14,0.05
92,14,0.05
93,14,0.05
94,14,0.05
95,14,0.05
96,14,0.05
97,14,0.05
98,14,0.05
99,14,0.05
100,14,0.05
101,14,0.05
102,14,0.05
103,14,0.05
104,14,0.05
105,14,0.05
106,14,0.05
107,14,0.05
108,14,0.05
109,14,0.05
110,14,0.05
111,14,0.05
112,14,0.05
113,14,0.05
114,14,0.05
115,14,0.05
116,14,0.05
117,14,0.05
118,14,0.05
119,14,0.05
120,14,0.05
123,14,0.05
129,14,0.05
130,14,0.05
131,14,0.05
132,14,0.05
133,14,0.05
134,14,0.05
135,14,0.05
136,14,0.05
137,14,0.05
138,14,0.05
139,14,0.05
140,14,0.05
141,14,0.05
142,14,0.05
143,14,0.05
144,14,0.05
145,14,0.05
146,14,0.05
147,14,0.05
148,14,0.05
149,14,0.05
150,14,0.05
151,14,0.05
152,14,0.05
153,14,0.05
154,14,0.05
155,14,0.05
156,14,0.05
157,14,0.05
158,14,0.05
159,14,0.05
160,14,0.05
161,14,0.05
162,14,0.05
163,14,0.05
164,14,0.05
165,14,0.05
166,14,0.05
167,14,0.05
168,14,0.05
169,14,0.05
170,14,0.05
171,14,0.05
172,14,0.05
173,14,0.05
174,14,0.05
175,14,0.05
176,14,0.05
177,14,0.05
178,14,0.05
179,14,0.05
180,14,0.05
181,14,0.05
182,14,0.05
183,14,0.05
184,14,0.05
185,14,0.05
186,14,0.05
187,14,0.05
188,14,0.05
189,14,0.05
190,14,0.05
191,14,0.05
192,14,0.05
193,14,0.05
194,14,0.05
195,14,0.05
196,14,0.05
197,14,0.05
198,14,0.05
199,14,0.05
26,15,0.05
27,15,0.05
28,15,0.05
29,15,0.05
30,15,0.05
31,15,0.05
32,15,0.05
33,15,0.05
34,15,0.05
35,15,0.05
36,15,0.05
37,15,0.05
38,15,0.05
39,15,0.05
40,15,0.05
41,15,0.05
42,15,0.05
43,15,0.05
44,15,0.05
45,15,0.05
46,15,0.05
47,15,0.05
48,15,0.05
49,15,0.05
50,15,0.05
51,15,0.05
52,15,0.05
53,15,0.05
54,15,0.05
55,15,0.05
56,15,0.05
57,15,0.05
58,15,0.05
59,15,0.05
60,15,0.05
61,15,0.05
62,15,0.05
63,15,0.05
64,15,0.05
65,15,0.05
66,15,0.05
67,15,0.05
68,15,0.05
69,15,0.05
70,15,0.05
71,15,0.05
72,15,0.05
73,15,0.05
74,15,0.05
75,15,0.05
76,15,0.05
77,15,0.05
78,15,0.05
80,15,0.05
81,15,0.05
82,15,0.05
83,15,0.05
84,15,0.05
85,15,0.05
86,15,0.05
87,15,0.05
88,15,0.05
89,15,0.05
90,15,0.05
91,15,0.05
92,15,0.05
93,15,0.05
94,15,0.05
95,15,0.05
96,15,0.05
97,15,0.05
98,15,0.05
99,15,0.05
100,15,0.05
101,15,0.05
102,15,0.05
103,15,0.05
104,15,0.05
105,15,0.05
106,15,0.05
107,15,0.05
108,15,0.05
109,15,0.05
110,15,0.05
111,15,0.05
112,15,0.05
113,15,0.05
114,15,0.05
115,15,0.05
116,15,0.05
117,15,0.05
118,15,0.05
119,15,0.05
120,15,0.05
123,15,0.05
129,15,0.05
130,15,0.05
131,15,0.05
132,15,0.05
133,15,0.05
134,15,0.05
135,15,0.05
136,15,0.05
137,15,0.05
138,15,0.05
139,15,0.05
140,15,0.05
141,15,0.05
142,15,0.05
143,15,0.05
144,15,0.05
145,15,0.05
146,15,0.05
147,15,0.05
148,15,0.05
149,15,0.05
150,15,0.05
151,15,0.05
152,15,0.05
153,15,0.05
154,15,0.05
155,15,0.05
156,15,0.05
157,15,0.05
158,15,0.05
159,15,0.05
160,15,0.05
161,15,0.05
162,15,0.05
163,15,0.05
164,15,0.05
165,15,0.05
166,15,0.05
167,15,0.05
168,15,0.05
169,15,0.05
170,15,0.05
171,15,0.05
172,15,0.05
173,15,0.05
174,15,0.05
175,15,0.05
176,15,0.05
177,15,0.05
178,15,0.05
179,15,0.05
180,15,0.05
181,15,0.05
182,15,0.05
183,15,0.05
184,15,0.05
185,15,0.05
186,15,0.05
187,15,0.05
188,15,0.05
189,15,0.05
190,15,0.05
191,15,0.05
192,15,0.05
193,15,0.05
194,15,0.05
195,15,0.05
196,15,0.05
197,15,0.05
198,15,0.05
199,15,0.05
26,16,0.05
27,16,0.05
28,16,0.05
29,16,0.05
30,16,0.05
31,16,0.05
32,16,0.05
33,16,0.05
34,16,0.05
35,16,0.05
36,16,0.05
37,16,0.05
38,16,0.05
39,16,0.05
40,16,0.05
41,16,0.05
42,16,0.05
43,16,0.05
44,16,0.05
45,16,0.05
46,16,0.05
47,16,0.05
48,16,0.05
49,16,0.05
50,16,0.05
51,16,0.05
52,16,0.05
53,16,0.05
54,16,0.05
55,16,0.05
56,16,0.05
57,16,0.05
58,16,0.05
59,16,0.05
60,16,0.05
61,16,0.05
62,16,0.05
63,16,0.05
64,16,0.05
65,16,0.05
66,16,0.05
67,16,0.05
68,16,0.05
69,16,0.05
70,16,0.05
71,16,0.05
72,16,0.05
73,16,0.05
74,16,0.05
75,16,0.05
76,16,0.05
77,16,0.05
78,16,0.05
79,16,0.05
80,16,0.05
81,16,0.05
82,16,0.05
83,16,0.05
84,16,0.05
85,16,0.05
86,16,0.05
87,16,0.05
88,16,0.05
89,16,0.05
90,16,0.05
91,16,0.05
92,16,0.05
93,16,0.05
94,16,0.05
95,16,0.05
96,16,0.05
97,16,0.05
98,16,0.05
99,16,0.05
100,16,0.05
101,16,0.05
102,16,0.05
103,16,0.05
104,16,0.05
105,16,0.05
106,16,0.05
107,16,0.05
108,16,0.05
109,16,0.05
110,16,0.05
111,16,0.05
112,16,0.05
113,16,0.05
114,16,0.05
115,16,0.05
116,16,0.05
117,16,0.05
118,16,0.05
119,16,0.05
120,16,0.05
123,16,0.05
129,16,0.05
130,16,0.05
131,16,0.05
132,16,0.05
133,16,0.05
134,16,0.05
135,16,0.05
136,16,0.05
137,16,0.05
138,16,0.05
139,16,0.05
141,16,0.05
142,16,0.05
143,16,0.05
145,16,0.05
146,16,0.05
147,16,0.05
148,16,0.05
149,16,0.05
150,16,0.05
151,16,0.05
152,16,0.05
153,16,0.05
154,16,0.05
155,16,0.05
156,16,0.05
157,16,0.05
158,16,0.05
159,16,0.05
160,16,0.05
161,16,0.05
162,16,0.05
163,16,0.05
164,16,0.05
165,16,0.05
166,16,0.05
167,16,0.05
168,16,0.05
169,16,0.05
170,16,0.05
171,16,0.05
172,16,0.05
173,16,0.05
174,16,0.05
175,16,0.05
176,16,0.05
177,16,0.05
178,16,0.05
179,16,0.05
180,16,0.05
181,16,0.05
182,16,0.05
183,16,0.05
184,16,0.05
185,16,0.05
186,16,0.05
187,16,0.05
188,16,0.05
189,16,0.05
190,16,0.05
191,16,0.05
192,16,0.05
194,16,0.05
195,16,0.05
196,16,0.05
197,16,0.05
198,16,0.05
199,16,0.05
26,17,0.05
27,17,0.05
28,17,0.05
29,17,0.05
30,17,0.05
31,17,0.05
32,17,0.05
33,17,0.05
34,17,0.05
35,17,0.05
36,17,0.05
37,17,0.05
38,17,0.05
39,17,0.05
40,17,0.05
41,17,0.05
42,17,0.05
43,17,0.05
44,17,0.05
45,17,0.05
46,17,0.05
47,17,0.05
48,17,0.05
49,17,0.05
50,17,0.05
51,17,0.05
52,17,0.05
53,17,0.05
54,17,0.05
55,17,0.05
56,17,0.05
57,17,0.05
58,17,0.05
59,17,0.05
60,17,0.05
61,17,0.05
62,17,0.05
63,17,0.05
64,17,0.05
65,17,0.05
66,17,0.05
67,17,0.05
68,17,0.05
69,17,0.05
70,17,0.05
71,17,0.05
72,17,0.05
73,17,0.05
74,17,0.05
75,17,0.05
76,17,0.05
77,17,0.05
78,17,0.05
79,17,0.05
80,17,0.05
81,17,0.05
82,17,0.05
83,17,0.05
84,17,0.05
85,17,0.05
86,17,0.05
87,17,0.05
88,17,0.05
89,17,0.05
90,17,0.05
91,17,0.05
92,17,0.05
93,17,0.05
94,17,0.05
95,17,0.05
96,17,0.05
97,17,0.05
98,17,0.05
99,17,0.05
100,17,0.05
101,17,0.05
102,17,0.05
103,17,0.05
104,17,0.05
105,17,0.05
106,17,0.05
107,17,0.05
108,17,0.05
109,17,0.05
110,17,0.05
111,17,0.05
112,17,0.05
113,17,0.05
114,17,0.05
115,17,0.05
116,17,0.05
117,17,0.05
118,17,0.05
119,17,0.05
120,17,0.05
123,17,0.05
129,17,0.05
130,17,0.05
131,17,0.05
132,17,0.05
133,17,0.05
134,17,0.05
135,17,0.05
136,17,0.05
137,17,0.05
138,17,0.05
139,17,0.05
140,17,0.05
141,17,0.05
142,17,0.05
143,17,0.05
144,17,0.05
145,17,0.05
146,17,0.05
147,17,0.05
148,17,0.05
149,17,0.05
150,17,0.05
151,17,0.05
152,17,0.05
153,17,0.05
154,17,0.05
155,17,0.05
156,17,0.05
157,17,0.05
158,17,0.05
159,17,0.05
160,17,0.05
161,17,0.05
162,17,0.05
163,17,0.05
164,17,0.05
165,17,0.05
166,17,0.05
167,17,0.05
168,17,0.05
169,17,0.05
170,17,0.05
171,17,0.05
172,17,0.05
173,17,0.05
174,17,0.05
175,17,0.05
176,17,0.05
177,17,0.05
178,17,0.05
179,17,0.05
180,17,0.05
181,17,0.05
182,17,0.05
183,17,0.05
184,17,0.05
185,17,0.05
186,17,0.05
187,17,0.05
188,17,0.05
189,17,0.05
190,17,0.05
191,17,0.05
192,17,0.05
193,17,0.05
194,17,0.05
195,17,0.05
196,17,0.05
197,17,0.05
198,17,0.05
199,17,0.05
26,18,0.05
27,18,0.05
28,18,0.05
29,18,0.05
30,18,0.05
31,18,0.05
32,18,0.05
33,18,0.05
34,18,0.05
35,18,0.05
36,18,0.05
37,18,0.05
38,18,0.05
39,18,0.05
40,18,0.05
41,18,0.05
42,18,0.05
43,18,0.05
44,18,0.05
45,18,0.05
46,18,0.05
47,18,0.05
48,18,0.05
49,18,0.05
50,18,0.05
51,18,0.05
52,18,0.05
53,18,0.05
54,18,0.05
55,18,0.05
56,18,0.05
57,18,0.05
58,18,0.05
59,18,0.05
60,18,0.05
61,18,0.05
62,18,0.05
63,18,0.05
64,18,0.05
65,18,0.05
66,18,0.05
67,18,0.05
68,18,0.05
69,18,0.05
70,18,0.05
71,18,0.05
72,18,0.05
73,18,0.05
74,18,0.05
75,18,0.05
76,18,0.05
77,18,0.05
78,18,0.05
79,18,0.05
80,18,0.05
81,18,0.05
82,18,0.05
83,18,0.05
84,18,0.05
85,18,0.05
86,18,0.05
87,18,0.05
88,18,0.05
89,18,0.05
90,18,0.05
91,18,0.05
92,18,0.05
93,18,0.05
94,18,0.05
95,18,0.05
96,18,0.05
97,18,0.05
98,18,0.05
99,18,0.05
100,18,0.05
101,18,0.05
102,18,0.05
103,18,0.05
104,18,0.05
105,18,0.05
106,18,0.05
107,18,0.05
108,18,0.05
109,18,0.05
110,18,0.05
111,18,0.05
112,18,0.05
113,18,0.05
114,18,0.05
115,18,0.05
116,18,0.05
117,18,0.05
118,18,0.05
119,18,0.05
120,18,0.05
123,18,0.05
129,18,0.05
130,18,0.05
131,18,0.05
132,18,0.05
133,18,0.05
134,18,0.05
135,18,0.05
136,18,0.05
137,18,0.05
138,18,0.05
139,18,0.05
140,18,0.05
141,18,0.05
142,18,0.05
143,18,0.05
144,18,0.05
145,18,0.05
146,18,0.05
147,18,0.05
148,18,0.05
149,18,0.05
150,18,0.05
151,18,0.05
152,18,0.05
153,18,0.05
154,18,0.05
155,18,0.05
156,18,0.05
157,18,0.05
158,18,0.05
159,18,0.05
160,18,0.05
161,18,0.05
162,18,0.05
163,18,0.05
164,18,0.05
165,18,0.05
166,18,0.05
167,18,0.05
168,18,0.05
169,18,0.05
170,18,0.05
171,18,0.05
172,18,0.05
173,18,0.05
174,18,0.05
175,18,0.05
176,18,0.05
177,18,0.05
178,18,0.05
179,18,0.05
180,18,0.05
181,18,0.05
182,18,0.05
183,18,0.05
184,18,0.05
185,18,0.05
186,18,0.05
187,18,0.05
188,18,0.05
189,18,0.05
190,18,0.05
191,18,0.05
192,18,0.05
193,18,0.05
194,18,0.05
195,18,0.05
196,18,0.05
197,18,0.05
198,18,0.05
199,18,0.05
26,19,0.05
27,19,0.05
28,19,0.05
29,19,0.05
30,19,0.05
31,19,0.05
32,19,0.05
33,19,0.05
34,19,0.05
35,19,0.05
36,19,0.05
37,19,0.05
38,19,0.05
39,19,0.05
40,19,0.05
41,19,0.05
42,19,0.05
43,19,0.05
44,19,0.05
45,19,0.05
46,19,0.05
47,19,0.05
48,19,0.05
49,19,0.05
50,19,0.05
51,19,0.05
52,19,0.05
53,19,0.05
54,19,0.05
55,19,0.05
56,19,0.05
57,19,0.05
58,19,0.05
59,19,0.05
60,19,0.05
61,19,0.05
62,19,0.05
63,19,0.05
64,19,0.05
65,19,0.05
66,19,0.05
67,19,0.05
68,19,0.05
69,19,0.05
70,19,0.05
71,19,0.05
72,19,0.05
73,19,0.05
74,19,0.05
75,19,0.05
76,19,0.05
77,19,0.05
78,19,0.05
79,19,0.05
80,19,0.05
81,19,0.05
82,19,0.05
83,19,0.05
84,19,0.05
85,19,0.05
86,19,0.05
87,19,0.05
88,19,0.05
89,19,0.05
90,19,0.05
91,19,0.05
92,19,0.05
93,19,0.05
94,19,0.05
95,19,0.05
96,19,0.05
97,19,0.05
98,19,0.05
99,19,0.05
100,19,0.05
101,19,0.05
102,19,0.05
103,19,0.05
104,19,0.05
105,19,0.05
106,19,0.05
107,19,0.05
108,19,0.05
109,19,0.05
110,19,0.05
111,19,0.05
112,19,0.05
113,19,0.05
114,19,0.05
115,19,0.05
116,19,0.05
117,19,0.05
118,19,0.05
119,19,0.05
120,19,0.05
123,19,0.05
129,19,0.05
130,19,0.05
131,19,0.05
132,19,0.05
133,19,0.05
134,19,0.05
135,19,0.05
136,19,0.05
137,19,0.05
138,19,0.05
139,19,0.05
140,19,0.05
141,19,0.05
142,19,0.05
143,19,0.05
144,19,0.05
145,19,0.05
146,19,0.05
147,19,0.05
148,19,0.05
149,19,0.05
150,19,0.05
151,19,0.05
152,19,0.05
153,19,0.05
154,19,0.05
155,19,0.05
156,19,0.05
157,19,0.05
158,19,0.05
159,19,0.05
160,19,0.05
161,19,0.05
162,19,0.05
163,19,0.05
164,19,0.05
165,19,0.05
166,19,0.05
167,19,0.05
168,19,0.05
169,19,0.05
170,19,0.05
171,19,0.05
172,19,0.05
173,19,0.05
174,19,0.05
175,19,0.05
176,19,0.05
177,19,0.05
178,19,0.05
179,19,0.05
180,19,0.05
181,19,0.05
182,19,0.05
183,19,0.05
184,19,0.05
185,19,0.05
186,19,0.05
187,19,0.05
188,19,0.05
189,19,0.05
190,19,0.05
191,19,0.05
192,19,0.05
193,19,0.05
194,19,0.05
195,19,0.05
196,19,0.05
197,19,0.05
198,19,0.05
199,19,0.05
26,20,0.05
27,20,0.05
28,20,0.05
29,20,0.05
30,20,0.05
31,20,0.05
32,20,0.05
33,20,0.05
34,20,0.05
35,20,0.05
36,20,0.05
37,20,0.05
38,20,0.05
39,20,0.05
40,20,0.05
41,20,0.05
42,20,0.05
43,20,0.05
44,20,0.05
45,20,0.05
46,20,0.05
47,20,0.05
48,20,0.05
49,20,0.05
50,20,0.05
51,20,0.05
52,20,0.05
53,20,0.05
54,20,0.05
55,20,0.05
56,20,0.05
58,20,0.05
59,20,0.05
60,20,0.05
61,20,0.05
62,20,0.05
63,20,0.05
64,20,0.05
65,20,0.05
66,20,0.05
67,20,0.05
68,20,0.05
69,20,0.05
70,20,0.05
71,20,0.05
72,20,0.05
73,20,0.05
74,20,0.05
75,20,0.05
76,20,0.05
77,20,0.05
78,20,0.05
79,20,0.05
80,20,0.05
81,20,0.05
82,20,0.05
83,20,0.05
84,20,0.05
85,20,0.05
86,20,0.05
87,20,0.05
88,20,0.05
89,20,0.05
90,20,0.05
91,20,0.05
92,20,0.05
93,20,0.05
94,20,0.05
95,20,0.05
96,20,0.05
97,20,0.05
98,20,0.05
99,20,0.05
100,20,0.05
101,20,0.05
102,20,0.05
103,20,0.05
104,20,0.05
105,20,0.05
106,20,0.05
107,20,0.05
108,20,0.05
109,20,0.05
110,20,0.05
111,20,0.05
112,20,0.05
113,20,0.05
114,20,0.05
115,20,0.05
116,20,0.05
117,20,0.05
118,20,0.05
119,20,0.05
120,20,0.05
121,20,0.05
122,20,0.05
123,20,0.05
124,20,0.05
126,20,0.05
127,20,0.05
129,20,0.05
130,20,0.05
131,20,0.05
132,20,0.05
133,20,0.05
134,20,0.05
135,20,0.05
136,20,0.05
137,20,0.05
138,20,0.05
139,20,0.05
140,20,0.05
141,20,0.05
142,20,0.05
143,20,0.05
144,20,0.05
145,20,0.05
146,20,0.05
147,20,0.05
148,20,0.05
149,20,0.05
150,20,0.05
151,20,0.05
152,20,0.05
153,20,0.05
154,20,0.05
155,20,0.05
156,20,0.05
157,20,0.05
158,20,0.05
159,20,0.05
160,20,0.05
161,20,0.05
162,20,0.05
163,20,0.05
164,20,0.05
